CODE,LATITUDE,LONGITUDE,LAST MODIFIED DATE,ID,POSTAL CODE
RT01169664,19.8542569,85.8361234,23-12-2020 00:00,"6aacdb3b-126d-454d-bf04-c3588006fa2a
",752002
RT01169668,19.8434502,85.836795,23-12-2020 00:00,"82a42861-a487-4190-999c-7951a4208444
",752002
RT01169670,19.8417118,85.8365609,23-12-2020 00:00,"7b07ed6c-6e91-4097-815c-bfb5923dddbb
",752002
RT01169681,19.8495592,85.8363685,23-12-2020 00:00,"6ccc3b86-53c1-489c-87e2-4512ce149220
",752002
RT00793010,20.4607019,85.8854838,04-12-2020 00:00,"741c46f7-e66c-4e0f-941b-1ed034f8bcc2
",753007
RT00793011,20.4607009,85.885484,04-12-2020 00:00,"741c46f7-e66c-4e0f-941b-1ed034f8bcc2
",753007
RT00793044,20.4607026,85.8854841,04-12-2020 00:00,"741c46f7-e66c-4e0f-941b-1ed034f8bcc2
",753007
RT00793060,20.4607094,85.8854822,04-12-2020 00:00,"741c46f7-e66c-4e0f-941b-1ed034f8bcc2
",753007
RT00793066,20.4607136,85.8854793,04-12-2020 00:00,"741c46f7-e66c-4e0f-941b-1ed034f8bcc2
",753007
RT00793074,20.460701,85.885484,04-12-2020 00:00,"741c46f7-e66c-4e0f-941b-1ed034f8bcc2
",753007
RT00793178,20.4607116,85.8854813,04-12-2020 00:00,"741c46f7-e66c-4e0f-941b-1ed034f8bcc2
",753007
RT00793198,20.4607072,85.8854808,04-12-2020 00:00,"741c46f7-e66c-4e0f-941b-1ed034f8bcc2
",753007
RT00793199,20.4607127,85.8854812,04-12-2020 00:00,"741c46f7-e66c-4e0f-941b-1ed034f8bcc2
",753007
RT00793202,20.4607136,85.8854797,04-12-2020 00:00,"741c46f7-e66c-4e0f-941b-1ed034f8bcc2
",753007
RT00793213,20.4607023,85.8854837,04-12-2020 00:00,"741c46f7-e66c-4e0f-941b-1ed034f8bcc2
",753007
RT00793225,20.4607116,85.8854805,04-12-2020 00:00,"741c46f7-e66c-4e0f-941b-1ed034f8bcc2
",753007
RT00793887,20.4607033,85.8854827,04-12-2020 00:00,"741c46f7-e66c-4e0f-941b-1ed034f8bcc2
",753007
RT01067000,20.4607034,85.8854828,04-12-2020 00:00,"741c46f7-e66c-4e0f-941b-1ed034f8bcc2
",753007
RT01067012,20.460715,85.8854814,04-12-2020 00:00,"741c46f7-e66c-4e0f-941b-1ed034f8bcc2
",753007
RT01071967,20.4607032,85.8854828,04-12-2020 00:00,"741c46f7-e66c-4e0f-941b-1ed034f8bcc2
",753007
RT01071979,20.4607092,85.8854878,04-12-2020 00:00,"741c46f7-e66c-4e0f-941b-1ed034f8bcc2
",753007
RT01078471,20.4607069,85.8854819,04-12-2020 00:00,"741c46f7-e66c-4e0f-941b-1ed034f8bcc2
",753007
RT01078477,20.4607138,85.88548,04-12-2020 00:00,"741c46f7-e66c-4e0f-941b-1ed034f8bcc2
",753007
RT01078490,20.4607085,85.8854809,04-12-2020 00:00,"741c46f7-e66c-4e0f-941b-1ed034f8bcc2
",753007
RT01078494,20.4607163,85.8854806,04-12-2020 00:00,"741c46f7-e66c-4e0f-941b-1ed034f8bcc2
",753007
RT01078523,20.460703,85.885481,04-12-2020 00:00,"741c46f7-e66c-4e0f-941b-1ed034f8bcc2
",753007
RT01078524,20.4607071,85.885482,04-12-2020 00:00,"741c46f7-e66c-4e0f-941b-1ed034f8bcc2
",753007
RT01078527,20.4607071,85.8854819,04-12-2020 00:00,"741c46f7-e66c-4e0f-941b-1ed034f8bcc2
",753007
RT01078528,20.460708,85.8854801,04-12-2020 00:00,"741c46f7-e66c-4e0f-941b-1ed034f8bcc2
",753007
RT01078530,20.4607073,85.885482,04-12-2020 00:00,"741c46f7-e66c-4e0f-941b-1ed034f8bcc2
",753007
RT01078532,20.4607072,85.8854819,04-12-2020 00:00,"741c46f7-e66c-4e0f-941b-1ed034f8bcc2
",753007
RT01078533,20.4607136,85.8854803,04-12-2020 00:00,"741c46f7-e66c-4e0f-941b-1ed034f8bcc2
",753007
RT01078565,20.4607033,85.8854829,04-12-2020 00:00,"741c46f7-e66c-4e0f-941b-1ed034f8bcc2
",753007
RT01078566,20.4607068,85.8854819,04-12-2020 00:00,"741c46f7-e66c-4e0f-941b-1ed034f8bcc2
",753007
RT01078572,20.4607074,85.8854819,04-12-2020 00:00,"741c46f7-e66c-4e0f-941b-1ed034f8bcc2
",753007
RT01078587,20.4607127,85.8854811,04-12-2020 00:00,"741c46f7-e66c-4e0f-941b-1ed034f8bcc2
",753007
RT01078588,20.4607075,85.8854819,04-12-2020 00:00,"741c46f7-e66c-4e0f-941b-1ed034f8bcc2
",753007
RT01113778,20.4607072,85.8854843,04-12-2020 00:00,"741c46f7-e66c-4e0f-941b-1ed034f8bcc2
",753007
RT01113789,20.4607127,85.8854819,04-12-2020 00:00,"741c46f7-e66c-4e0f-941b-1ed034f8bcc2
",753007
RT01113814,20.4607143,85.8854803,04-12-2020 00:00,"741c46f7-e66c-4e0f-941b-1ed034f8bcc2
",753007
RT01113821,20.4607023,85.8854835,04-12-2020 00:00,"741c46f7-e66c-4e0f-941b-1ed034f8bcc2
",753007
RT01113827,20.460706,85.8854791,04-12-2020 00:00,"741c46f7-e66c-4e0f-941b-1ed034f8bcc2
",753007
RT01113828,20.4607082,85.8854813,04-12-2020 00:00,"741c46f7-e66c-4e0f-941b-1ed034f8bcc2
",753007
RT01113829,20.4607083,85.8854814,04-12-2020 00:00,"741c46f7-e66c-4e0f-941b-1ed034f8bcc2
",753007
RT01160753,20.4607051,85.8854909,04-12-2020 00:00,"741c46f7-e66c-4e0f-941b-1ed034f8bcc2
",753007
RT01180706,20.9653517,86.0739367,03-02-2021 00:00,"E8477B06-69FA-4357-AB8A-BBCED3A49A65
",755019
RT01180707,20.9593833,86.1127017,03-02-2021 00:00,"E8477B06-69FA-4357-AB8A-BBCED3A49A65
",755019
RT01182062,20.9653314,86.0739201,03-02-2021 00:00,"E8477B06-69FA-4357-AB8A-BBCED3A49A65
",755019
RT01182067,20.9653249,86.0738913,03-02-2021 00:00,"E8477B06-69FA-4357-AB8A-BBCED3A49A65
",755019
RT01182068,20.9653233,86.0739233,03-02-2021 00:00,"E8477B06-69FA-4357-AB8A-BBCED3A49A65
",755019
RT01182072,20.9653676,86.0739551,03-02-2021 00:00,"E8477B06-69FA-4357-AB8A-BBCED3A49A65
",755019
RT01182076,20.965368,86.0739408,03-02-2021 00:00,"E8477B06-69FA-4357-AB8A-BBCED3A49A65
",755019
RT01182080,20.9653423,86.0739414,03-02-2021 00:00,"E8477B06-69FA-4357-AB8A-BBCED3A49A65
",755019
RT01182085,20.9654085,86.0739716,03-02-2021 00:00,"E8477B06-69FA-4357-AB8A-BBCED3A49A65
",755019
RT01182089,20.9653598,86.0739628,03-02-2021 00:00,"E8477B06-69FA-4357-AB8A-BBCED3A49A65
",755019
RT01182094,20.9653539,86.0739488,03-02-2021 00:00,"E8477B06-69FA-4357-AB8A-BBCED3A49A65
",755019
RT01182106,20.9705651,86.07668,03-02-2021 00:00,"E8477B06-69FA-4357-AB8A-BBCED3A49A65
",755019
RT01182108,20.970342,86.0765305,03-02-2021 00:00,"E8477B06-69FA-4357-AB8A-BBCED3A49A65
",755019
RT01182113,20.9593533,86.1127233,03-02-2021 00:00,"E8477B06-69FA-4357-AB8A-BBCED3A49A65
",755019
RT01182114,20.9594083,86.11272,03-02-2021 00:00,"E8477B06-69FA-4357-AB8A-BBCED3A49A65
",755019
RT01182117,20.9593517,86.11269,03-02-2021 00:00,"E8477B06-69FA-4357-AB8A-BBCED3A49A65
",755019
RT01182122,20.9594267,86.112695,03-02-2021 00:00,"E8477B06-69FA-4357-AB8A-BBCED3A49A65
",755019
RT01182124,20.9593838,86.1127039,03-02-2021 00:00,"E8477B06-69FA-4357-AB8A-BBCED3A49A65
",755019
RT01182127,20.9653699,86.0739412,03-02-2021 00:00,"E8477B06-69FA-4357-AB8A-BBCED3A49A65
",755019
RT01182131,20.9593517,86.11269,03-02-2021 00:00,"E8477B06-69FA-4357-AB8A-BBCED3A49A65
",755019
RT01182132,20.9659466,86.0741523,03-02-2021 00:00,"E8477B06-69FA-4357-AB8A-BBCED3A49A65
",755019
RT01182133,20.9594083,86.11272,03-02-2021 00:00,"E8477B06-69FA-4357-AB8A-BBCED3A49A65
",755019
RT01182136,20.9703644,86.0765104,03-02-2021 00:00,"E8477B06-69FA-4357-AB8A-BBCED3A49A65
",755019
RT01182137,20.9594005,86.1127512,03-02-2021 00:00,"E8477B06-69FA-4357-AB8A-BBCED3A49A65
",755019
RT01182146,20.9593896,86.1127358,03-02-2021 00:00,"E8477B06-69FA-4357-AB8A-BBCED3A49A65
",755019
RT01182152,20.9593808,86.1126926,03-02-2021 00:00,"E8477B06-69FA-4357-AB8A-BBCED3A49A65
",755019
RT01182666,20.9593788,86.1127265,03-02-2021 00:00,"E8477B06-69FA-4357-AB8A-BBCED3A49A65
",755019
RT01182673,20.959378,86.1126904,03-02-2021 00:00,"E8477B06-69FA-4357-AB8A-BBCED3A49A65
",755019
